0,41398045.4782763,4726.12635633667,24.6524597966231,42937890.4,4869,0
0.01,41833830.2235869,4695.81982997569,16.1454896503581,41696257.8429297,4695.29589566022,0
0.02,40602113.8561864,4417.56043738172,12.6514597447121,40524415.6006293,4411.97668722321,0
0.03,41207453.953076,5125.88776045646,24.9671724610021,39416640.3096567,5156.60677490664,0
0.04,43091378.2606734,4819.24994543836,3.64693916731428,43163794.9910936,4783.21369296827,0
0.05,42035860.1535314,4098.14822184834,2371.94508416976,42045034.5,0,0
0.06,38566982.3708027,0.423309878033384,0.270179588424426,38566985.8555372,0,0
0.07,35620396.0463585,0,0,35620396.0463585,0,0
0.08,35584429.6187607,485.155903705021,367.54727536816,36768997.6777128,0,0
0.09,34288021.0792549,228.454671914112,191.90116967607,34332138.6895365,0,0
0.1,31396452.9569332,4412.0476793616,4133.35657258089,32198208,0,0
0.11,26824405.4973497,20281.4420873085,16646.3356944832,26566171.7527093,18726.557341368,17373.462941294
0.12,23710188.2982145,49093.1757580358,37796.8294872874,24524690.4024686,57580.1521363749,34843.3843512106
0.13,20726309.1175468,78919.1646918367,56070.1852745036,20244066.5500509,78736.3218093471,52410.5697804563
0.14,17579431.3971652,106652.229915275,71119.4739216494,18895647.2536404,101002.626735867,52556.8753309543
0.15,14642237.3972687,126728.762173666,84113.2793612929,15501186.4,124468.8,70272
0.16,17177342.8035552,115207.916552169,75834.2936799738,17359453.980431,120569.764984638,70487.6402088796
0.17,20619290.9721379,95152.454391261,65129.3032681704,22541647.3671228,97422.9899707348,70704.6079403375
0.18,24509925.2621944,71391.4326566128,51521.0282110046,29358153.3474757,75640.8815018397,53192.1866182124
0.19,28291860.2166385,50865.7403404468,34622.9527218745,34854143.2731806,55106.2101736869,35571.2876548156
0.2,33015901.6597191,44606.8945798241,26783.8013719857,47646480,35714.8,17840.9
0.21,35033936.9592902,38832.014409038,22944.4577633289,42888965.5101237,35994.0634502841,17858.6887687482
0.22,36536782.1949981,37558.975018506,22807.2408077455,42896101.394,36277.7285878155,17876.5130464814
0.23,36771088.9254391,37815.9249361214,23237.902187423,42903239.6528142,36565.9003068499,17894.3729396273
0.24,35680139.2469174,36149.2930379171,22374.1583654398,42910380.287752,36858.6868612352,17912.2685550397
0.25,33782477.6754608,36197.952341454,22471.7980264966,47686137,37156.2,17930.2
0.26,35918393.2415378,32876.4469687455,21184.6431612858,42866997.5442189,37148.3934448485,17918.2281109289
0.27,37633340.8670831,32866.1118787268,21797.640524033,42816590.6140328,37140.5901693382,17906.2721983103
0.28,37789648.5215058,33882.659144634,22312.4374812232,42766302.090756,37132.7901714027,17894.3322301846
0.29,36479503.6644904,34049.047054834,22398.8749995648,42716131.5576677,37124.9934489776,17882.4081746777
0.3,34258876.2565644,31354.0530504057,23183.3587220167,42666078.6,37117.2,17870.5
0.31,35937285.7946414,41979.8005114867,21808.2780583289,42297024.4904736,39779.6747631233,17998.1268611363
