0,2508513.86126586,5714.51113974398,760.923214842242,1816881.9,5900.3,563
0.01,3375056.75912179,6356.32088959693,722.252333091444,2899267.73113355,6105.93757214196,688.640697097967
0.02,5250425.66456506,7165.3760174771,800.00233725288,5414493.38626661,7702.9754033865,886.467281920377
0.03,8482696.76598308,8678.42270976141,914.86392301132,8367049.42128126,8692.78716087651,621.882533232316
0.04,14277928.1314217,11264.7779231892,1385.28428305262,14156953.9778149,10768.341904517,1041.78060459213
0.05,29630995.3706008,21233.4361975697,5079.58063397562,30656925.9,17886,3207.5
0.06,28998091.0935531,19009.5776173231,4026.58195646186,29491530.7807938,16188.1296861983,3132.81698372992
0.07,28223932.0129228,17270.2601671068,3531.77625134351,28411493.7209855,14784.6611996449,3061.53265235434
0.08,27278928.8544245,15780.0732235789,3351.37243413358,27407768.0925465,13605.1318655671,2993.42016568649
0.09,26370556.9141487,14467.3602084689,3389.30254560923,26472542.0476203,12599.9038149789,2928.27243101702
0.1,25350718.7697197,13580.4416985733,3939.79054643925,28443372,11733,2865.9
0.11,25755584.1978941,13800.3552895208,3477.9789164285,25823796.7907064,15259.2135210128,3147.88724052561
0.12,25801395.7239637,14154.4609481307,3164.96564246671,26052540.6060623,14892.9013831251,3491.42207280152
0.13,25486909.1736716,14263.5022581043,3187.07139767301,26285373.0031541,14543.764293974,3919.123346242
0.14,25157673.251048,14338.1225986139,3515.88816316267,26522404.5898492,14210.6220085682,0
0.15,24794258.7777003,14626.7809859325,4925.43028862466,26763750,13892.4,0
0.16,26256889.753841,16214.3163472205,3956.41053695459,27604599.569627,15164.3197748897,0
0.17,27462506.1405273,17715.6286783909,3712.48691687725,28499997.6648437,16692.6132986224,4216.95592025358
0.18,28241162.9280876,19239.8041873732,3891.79287501701,29455430.3327664,18563.481858757,3855.28175568626
0.19,28847657.7506152,21264.8177041101,4249.96596604148,30477144.794069,20906.6496294172,3550.74616702142
0.2,29218644.5148642,24260.4413081595,4976.77679041599,31572286.2,23926.8,3290.8
0.21,29926393.6835834,23945.7225564092,3794.66963300583,31715511.4286576,23547.6387787682,3249.35198661968
0.22,30591522.7853561,24415.1929494085,3513.87782318362,28320037.3683304,23180.307020307,3208.93507164877
0.23,31556571.9697015,25863.2411695313,3918.98854388713,32005895.9600935,28530.3245327755,3169.51125197704
0.24,32162370.5857343,26166.8574218759,3964.34386933676,35725657.1650859,28098.7306026583,3131.04436939846
0.25,31343344.4599463,25914.0656068308,4936.17190634815,35890719,27680,3093.5
0.26,31901378.1810441,25446.9029531132,4050.51197288005,35642509.8733541,26900.3553454569,3258.03530983586
0.27,31973420.9489678,24896.5540445444,3679.27932593414,31857939.2186916,26163.427020983,3441.05624244053
0.28,31638353.0640664,24017.3689507839,3410.93609780882,31640625.3031955,25465.79802577,3645.86351986331
0.29,31279523.3634873,22878.1381422199,3500.06893518517,31426256.0464785,24804.4063411579,3876.59341408024
0.3,30535107.012411,22524.6309270596,4699.50775460031,31214772,24176.5,0
0.31,30872235.2685102,22593.3437008049,3581.18532931126,31248218.7298224,24333.4175231357,4006.63298970757
0.32,31062558.593617,23105.1898566941,3309.25091001123,31281737.2130886,24492.3852991508,3882.90996720896
0.33,30852179.1673185,23679.0684753413,3387.54789713405,31315327.6809461,24653.4437745676,3766.59908364024
0.34,30557945.9279334,23519.9811970505,3642.05801683979,31348990.3655364,24816.6344668332,3657.0536287094
0.35,30176426.187832,23415.1213083127,4709.97662801092,31382725.5,24982,3553.7
0.36,30574017.4855895,23847.2411443097,3554.173664091,31514212.7984229,24918.4600734319,3477.2177187181
0.37,31149967.9663614,24660.2175816464,3089.48727811825,31646806.5432231,24855.2425453651,3403.95816230059
0.38,31229236.3207574,24667.3622897516,3135.78792269616,31780520.7592857,24792.3449682574,3333.72184033333
0.39,30708301.4236965,24569.7626259958,3619.21160626643,31915369.7095339,24729.7649192788,3266.3253944558
0.4,30839603.1575963,25843.5022613786,4524.75871753447,32051367.9,24667.5,3201.6
0.41,30972887.3517301,24788.8751913153,3773.25947404613,32114196.0948149,24406.3938011029,3265.42880794702
0.42,31268933.1355873,24371.1151095521,3325.61698141552,32177271.0893962,24150.7573381836,3331.85443795312
0.43,31016083.4854284,23936.793571022,3254.07809704958,32240594.3408126,23900.4205201415,3401.03865497916
0.44,30532789.9769413,23222.4313028336,3583.98379954502,32304167.3176249,23655.2202359012,3473.15694475017
0.45,29862990.2899981,23026.9952445922,4794.26095730879,32367991.5,23415,3548.4
0.46,30575970.3951358,22579.7261197753,3592.57957850278,31958240.9266617,23721.1094021937,3572.24154234313
0.47,30824372.2800075,22697.7973481828,3200.91528112701,31558734.837643,24035.3284940945,3596.40563240288
0.48,30400205.0279043,22503.7974155581,3192.89059353723,31169093.78126,24357.9838743194,3620.89886028799
0.49,30036951.4720348,21857.4758563944,3346.06137767712,30788956.8169361,19751.5359339456,3645.72799686529
0.5,28874891.2277669,21821.7334789537,4400.21159403704,33797756,20024,0
0.51,29964866.8623961,21874.5892469531,3626.09191993577,33900494.6020338,20477.6689773437,0
0.52,30339594.8544116,22100.5230675706,3362.89736062612,30603473.7473443,20952.3713792898,3942.19545945579
0.53,30505154.9072963,22690.2830128376,3458.45129092359,30697071.3901027,21449.6046762973,4093.45761087721
0.54,30584441.9663322,23381.7996798286,4047.30026747978,34212492.5635019,21971.0119437428,0
0.55,29757773.099023,23257.754650775,4614.72083882553,34317772,22518.4,0
0.56,30811083.8538429,23964.8004416803,4005.84532087853,34577889.7776184,23222.9660976914,0
0.57,31014970.8437076,24110.8027974011,3526.48411708284,31357782.8024533,23973.0458257,4038.74689729232
0.58,31200549.6691641,24055.3887478886,3343.93004788587,31599123.3743303,24773.1965227078,3866.5319535897
0.59,30341240.9002719,23476.2825930675,3568.29967877638,31844207.6435879,25628.6049796431,3708.40309660758
0.6,29250551.1354383,23121.7704709334,4541.39307357969,35659026,26545.2,0
0.61,30447633.3563582,23196.6005737391,3472.19477814755,31957019.4974146,24283.6788333556,3253.24798983382
0.62,30679608.603495,23265.5350301909,3470.36999059364,31822065.1273405,22377.2468806202,2993.25713013098
0.63,30426319.0110806,23847.2567590251,4213.21655846295,31688245.7876062,25935.4514029146,2771.74657309127
0.64,29981145.6288288,23872.0449691171,4892.21522567599,31555547.2189591,24175.6557681725,2580.76197105345
0.65,28992994.7235722,23397.1578249668,5409.73384329641,31423955.4,22639.5,2414.4
0.66,26221214.8374782,20392.4971004254,4241.62426867488,27854460.889927,17343.6906910785,2285.76075247206
0.67,23516439.0703821,18361.7407564206,3639.70565876048,20832713.0746345,16638.2496059948,2170.13589787624
0.68,21634428.1341536,17344.7722697315,3452.98479696286,24237386.9653446,19984.9401612527,4131.2910748665
0.69,20077345.7880003,17644.9217289418,3802.69046197773,24170315.2886581,19233.2196087778,3941.51040565596
0.7,19987736.5017147,19350.9550269127,4861.16672137501,30990360.6,22243.2,3768.4
0.71,19935418.7188233,19108.4986694383,4355.76601097291,24105707.3324077,19908.7112157339,4404.41578094286
0.72,17439487.680208,16814.6233482828,4074.09883589206,17219858.0203691,17200.7999507945,2649.35577314027
0.73,14010658.6784053,14079.5192438587,4072.44401050747,10332812.3521808,9348.05252039043,3324.34911760112
0.74,13901050.6026183,14183.2035595095,4758.83341691111,3444570.01603115,5119.03581382862,0
0.75,15875382.9889204,18131.2510882942,8149.85296358974,0,0,0
0.76,14311496.2544736,15571.3849898069,6223.86617515546,0,0,0
0.77,11212147.9759639,12583.7962885258,5093.84828308273,3385466.83831,5942.58462828067,0
0.78,10557988.4190349,12574.5320264396,5292.08049922184,3356527.28126544,6096.06349629391,0
0.79,11597542.5377463,14676.9807919975,6460.21771440419,3328078.29146155,0,0
0.8,14175908.2470098,19908.539412779,9650.4852001891,0,0,0
0.81,12632525.1588442,15909.0620367052,6916.25352692895,0,0,0
0.82,9321047.25622679,11985.915668056,5384.38835267353,3303934.43161494,6319.20129211332,0
0.83,7400355.29341937,10029.7048723776,4757.56595836341,0,0,0
0.84,7014916.92980752,10152.9664890926,5035.98662331231,0,0,0
0.85,10251894.1922843,15483.6688756033,8465.00408637991,0,0,0
0.86,7283305.92322049,10621.4788133515,5044.16467204448,0,0,0
0.87,5525276.8641143,8009.06696856353,3753.5003651406,0,0,0
0.88,4511114.08164035,6187.70385761387,2704.02541422198,0,0,0
0.89,5017821.48292947,6187.56777504381,2583.14759509493,0,0,0
0.9,8166818.28138091,12729.8606477264,6981.67667280598,0,0,0
0.91,4742093.05432989,6133.49851620049,2756.46268832361,0,0,0
0.92,3069703.58757098,3936.68881103248,1571.24813798262,0,0,0
0.93,2386189.84026151,2862.08860053432,945.057042362158,0,0,0
0.94,2040120.48134292,2154.12935523796,766.486348908462,0,0,0
0.95,6865444.84902047,11052.8913277533,6197.31869997546,0,0,0
0.96,1693580.36221669,2664.39963351207,1138.43388584751,0,0,0
0.97,1668585.4045323,2319.32531491596,845.980850144996,0,0,0
0.98,2310114.00007904,3001.4622060975,1212.61731346224,0,0,0
0.99,3829226.02764732,5041.74116431315,2349.51774555079,0,0,0
